carat,cut,color,clarity,table,x,price
1.23,3,4,6,56.1,6.8,9.202
1.01,3,4,4,56.0,6.45,8.717
1.53,5,4,1,58.0,7.39,8.73
1.11,3,4,8,54.0,6.71,9.216000000000001
0.41,3,4,4,56.0,4.77,6.686
0.53,4,3,4,56.0,5.16,7.4
0.41,1,2,6,57.0,4.68,6.992999999999999
0.4,4,1,2,58.0,4.7,6.501
0.72,4,3,3,57.0,5.72,7.84
0.81,3,6,5,56.0,5.97,8.138
0.5,3,5,5,54.0,5.12,7.223
1.23,3,3,6,56.0,6.89,9.318
0.38,3,6,3,56.0,4.63,6.615
1.2,3,6,3,56.0,6.87,8.658999999999999
1.18,5,1,2,60.0,6.74,8.552999999999999
0.81,1,3,2,57.0,5.8,7.6160000000000005
0.32,5,2,3,55.0,4.42,6.627999999999999
1.01,5,4,3,56.0,6.42,8.477
0.42,5,2,6,59.0,4.9,7.032
1.2,3,6,6,55.0,6.75,8.865
0.51,3,1,4,57.0,5.1,7.412000000000001
0.3,5,6,3,62.0,4.3,6.227
1.07,3,2,8,54.0,6.66,9.743
0.57,4,7,4,62.0,5.33,6.977
0.32,4,6,5,56.0,4.31,6.225
0.53,3,1,7,55.0,5.18,7.865
0.3,5,6,6,58.0,4.28,6.265
0.32,4,5,4,57.0,4.37,6.225
1.34,3,5,4,56.0,7.09,8.712
0.34,3,3,6,55.0,4.49,6.664
1.0,4,4,3,56.7,6.44,8.616
2.03,3,6,4,60.0,8.17,9.669
0.91,3,6,6,57.0,6.25,8.447000000000001
0.91,4,1,2,56.0,6.08,8.448
0.52,3,2,5,56.0,5.19,7.596
1.16,3,4,2,55.0,6.78,8.533
0.3,5,4,5,58.0,4.28,6.654
1.14,4,7,5,60.0,6.76,8.456
1.2,5,6,4,60.0,6.79,8.326
0.53,3,5,4,56.0,5.2,7.6160000000000005
1.22,3,6,5,55.7,6.81,8.775
1.21,3,5,6,56.0,6.85,9.099
1.56,5,4,3,57.0,7.68,9.283999999999999
0.46,5,3,7,57.0,4.99,7.459
0.72,3,4,2,57.0,5.71,7.64
0.8,3,2,2,54.0,6.0,8.056000000000001
1.03,3,7,2,54.0,6.47,8.296
0.7,2,7,6,55.0,5.63,7.561
1.0,5,5,2,59.0,6.57,8.316
1.26,3,6,2,56.0,7.0,8.587
0.83,5,7,3,58.0,6.0,7.745
0.7,2,5,3,60.0,5.52,7.625
0.32,3,4,3,56.0,4.39,6.167999999999999
0.41,5,3,5,58.0,4.74,6.915
1.32,4,3,5,57.0,7.08,9.266
0.34,3,1,7,56.0,4.52,7.097
0.42,3,3,7,55.0,4.81,7.19
0.66,2,4,4,59.9,5.68,7.65
1.13,3,6,2,57.0,6.59,8.368
0.3,5,3,4,60.0,4.41,6.5120000000000005
0.9,3,6,4,58.0,6.19,8.197000000000001
1.1,4,2,2,58.0,6.61,8.579
1.24,5,6,4,55.0,6.91,8.681000000000001
0.77,5,3,3,59.0,5.92,7.957000000000001
0.23,4,3,7,58.0,4.02,6.273
1.0,2,5,2,59.0,6.24,8.262
1.24,5,3,5,58.0,6.87,9.214
0.75,5,4,2,60.0,5.99,7.635
0.76,3,5,7,54.0,5.87,8.202
0.42,3,6,7,55.0,4.77,6.784
0.51,4,5,3,57.0,5.11,7.065
0.23,4,1,7,59.0,3.9,6.273
0.5,3,2,5,57.0,5.13,7.6129999999999995
0.3,5,1,4,60.0,4.24,6.489
1.54,5,1,4,58.0,7.37,9.637
0.31,3,1,8,56.0,4.43,7.08
0.32,3,5,8,54.0,4.37,6.702000000000001
0.38,3,6,6,56.0,4.67,6.603
1.03,5,5,2,59.0,6.48,8.312999999999999
1.51,3,6,4,54.0,7.38,9.199
0.41,5,1,5,59.0,4.76,7.05
0.4,1,1,4,58.0,4.63,6.7010000000000005
0.32,3,6,3,54.0,4.41,6.109
0.41,4,2,4,58.0,4.75,6.837000000000001
1.68,3,4,4,54.0,7.61,9.664
0.41,3,2,3,54.0,4.78,6.672999999999999
0.9,4,5,5,55.0,6.15,8.452
0.53,3,2,4,57.0,5.26,7.579
1.11,3,7,3,56.0,6.64,8.357000000000001
1.0,5,4,2,59.0,6.45,8.139
0.73,3,1,2,55.0,5.73,7.796
1.5,4,6,5,63.0,7.37,9.136000000000001
0.5,5,7,5,61.0,4.98,6.942
0.71,4,5,3,58.0,5.57,7.669
1.01,4,7,3,57.0,6.37,8.294
0.7,5,4,5,60.0,5.66,7.837999999999999
0.39,4,2,6,57.0,4.65,7.1160000000000005
0.3,3,3,4,56.0,4.36,6.351
1.0,4,4,6,62.0,6.39,8.89
0.67,4,5,4,55.0,5.56,7.532
0.58,3,1,3,55.0,5.34,7.4
1.05,4,3,4,57.0,6.45,8.826
0.27,3,4,6,56.0,4.12,6.462999999999999
0.9,4,5,6,58.0,6.1,8.34
1.24,3,4,3,60.0,6.97,8.853
0.3,2,4,6,58.0,4.25,6.519
0.59,4,3,5,59.0,5.35,7.617999999999999
0.31,5,4,4,60.0,4.4,6.2989999999999995
1.51,3,3,3,57.0,7.29,9.309
1.21,5,6,4,58.0,6.82,8.693
0.53,3,2,8,55.0,5.17,8.246
1.5,5,5,3,62.0,7.39,9.214
1.17,3,5,3,54.0,6.83,8.657
0.41,5,4,3,60.0,4.75,6.577999999999999
0.36,3,4,5,57.0,4.58,6.635
0.72,3,6,5,58.0,5.73,7.8229999999999995
1.01,3,3,2,57.0,6.4,8.237
0.3,4,5,4,59.0,4.27,6.41
0.85,5,2,2,60.0,6.11,7.915
1.2,3,6,3,57.0,6.77,8.538
1.02,5,4,4,58.0,6.44,8.613999999999999
0.73,4,4,3,61.0,5.87,7.849
1.11,4,4,3,60.0,6.62,8.517000000000001
0.92,3,2,3,56.0,6.2,8.662
0.56,3,4,3,56.0,5.27,7.204
0.7,4,2,4,61.0,5.77,7.949
0.34,3,2,8,57.0,4.57,7.735
1.5,5,2,3,61.0,7.32,9.381
0.7,4,3,6,63.0,5.82,8.081
1.06,5,5,3,58.0,6.57,8.514
0.32,3,2,6,55.0,4.4,6.765
1.16,3,4,4,55.0,6.78,8.936
0.32,5,1,7,58.0,4.47,6.928
1.25,4,5,3,55.0,6.85,8.718
0.7,4,1,3,62.0,5.64,7.851
0.33,5,5,5,59.0,4.43,6.361000000000001
0.53,3,4,7,57.0,5.18,7.601
0.33,3,5,4,55.0,4.47,6.504
0.45,1,3,4,59.0,4.8,6.985
1.58,3,3,4,57.0,7.52,9.541
0.51,3,2,4,56.0,5.11,7.4879999999999995
0.35,5,2,2,58.0,4.48,6.257999999999999
0.5,4,6,3,62.0,5.0,6.978
1.66,5,2,3,59.0,7.55,9.562999999999999
1.0,4,5,3,59.0,6.3,8.456
1.0,4,1,2,57.0,6.24,8.371
1.01,5,6,3,59.0,6.46,8.326
0.32,3,2,3,57.0,4.41,6.627999999999999
0.7,4,3,3,57.0,5.62,7.726
0.92,5,1,3,62.0,6.3,8.339
0.54,5,3,2,60.0,5.27,7.122999999999999
1.14,2,6,3,58.0,6.64,8.199
1.07,5,3,4,57.0,6.55,8.744
0.7,3,5,8,55.0,5.68,8.061
1.51,5,5,4,60.0,7.33,9.344
0.37,3,1,4,56.0,4.59,6.9479999999999995
0.58,4,7,4,62.0,5.41,7.045
0.3,4,1,2,61.0,4.28,6.042999999999999
1.02,5,2,2,61.0,6.39,8.385
0.74,3,6,7,55.0,5.77,7.907
0.34,3,4,6,57.0,4.48,6.653
1.1,3,5,2,56.0,6.65,8.437999999999999
0.31,3,3,4,56.0,4.35,6.367999999999999
1.2,4,1,3,58.0,6.73,8.716000000000001
0.31,3,4,8,54.0,4.36,6.792000000000001
0.57,3,1,4,57.0,5.31,7.575
0.41,2,1,6,58.0,4.72,6.966
0.9,2,2,3,56.0,6.07,8.213
0.32,2,3,4,58.0,4.32,6.468999999999999
1.0,2,2,4,56.0,6.34,8.882
2.08,5,6,2,58.0,8.24,9.637
0.32,5,2,3,58.0,4.38,6.377999999999999
0.4,4,4,2,59.0,4.7,6.64
0.33,3,4,2,54.0,4.44,6.138
1.03,5,5,5,58.0,6.55,8.674
0.52,5,1,4,55.0,5.15,7.462999999999999
0.72,3,4,6,57.0,5.72,8.256
0.36,5,7,3,60.0,4.59,6.292999999999999
2.0,5,6,2,57.0,8.12,9.262
1.26,3,4,5,56.0,7.03,9.132
0.4,4,1,6,58.0,4.68,6.972
0.71,4,7,7,58.0,5.8,7.704
0.3,3,1,4,57.0,4.26,6.402
0.34,4,1,2,59.0,4.43,6.167999999999999
0.52,3,2,2,57.0,5.2,7.164
0.32,3,4,5,57.0,4.42,6.718999999999999
0.5,3,4,6,56.0,5.08,7.519
0.32,3,5,6,55.0,4.42,6.718999999999999
0.71,3,3,5,56.0,5.72,8.219
1.0,5,5,3,60.0,6.36,8.273
0.31,3,3,3,56.0,4.35,6.497000000000001
0.9,4,5,5,57.0,6.14,8.327
0.96,4,2,2,63.0,6.36,8.137
0.9,5,1,3,55.0,6.34,8.386000000000001
0.77,5,2,4,59.0,5.91,8.14
1.24,5,5,4,59.0,6.89,8.832
0.59,5,6,3,59.0,5.36,7.104
0.34,3,2,7,56.0,4.48,7.099
1.02,3,5,4,54.0,6.48,8.435
1.04,5,5,3,58.0,6.6,8.535
0.35,3,1,5,53.6,4.53,6.733
0.61,4,4,7,56.0,5.47,7.851
0.36,5,4,2,59.0,4.66,6.41
0.33,2,1,3,55.0,4.38,6.611000000000001
0.7,5,1,5,59.0,5.91,7.956
0.4,3,4,4,57.0,4.7,6.693
0.43,3,2,2,57.0,4.86,6.8229999999999995
0.27,4,2,4,57.0,4.06,6.037999999999999
0.41,3,7,5,56.0,4.75,6.472
0.72,3,1,2,57.0,5.71,7.76
2.01,5,6,4,60.0,8.15,9.719
1.05,3,5,2,56.0,6.49,8.413
1.01,4,4,4,60.0,6.31,8.616
1.01,4,4,5,58.0,6.38,8.798
1.0,4,3,2,62.0,6.3,8.356
0.81,4,6,4,60.0,5.84,7.906000000000001
1.2,3,6,4,57.0,6.74,8.655
1.5,4,3,4,59.0,7.22,9.463
1.51,3,4,5,56.0,7.34,9.585
0.57,5,2,5,57.0,5.43,7.646
0.43,3,3,3,54.0,4.86,6.675
0.33,3,1,8,57.0,4.44,6.984
0.41,3,2,3,57.0,4.78,6.922999999999999
0.71,5,3,3,57.0,5.73,7.807
0.53,2,3,3,58.0,5.12,7.145
0.54,3,5,3,56.0,5.25,7.145
0.9,4,4,4,59.0,6.08,8.327
0.44,3,5,8,55.0,4.92,7.071000000000001
0.76,3,1,3,57.0,5.83,8.035
0.32,5,4,7,58.0,4.39,6.985
0.41,3,1,5,55.0,4.84,6.981
0.64,5,2,2,54.0,5.52,7.468
0.71,5,2,3,58.0,5.95,7.959
0.52,3,2,4,55.0,5.16,7.507999999999999
0.39,3,1,3,55.0,4.74,6.443
1.15,3,5,4,54.0,6.7,8.821
0.31,3,5,4,55.0,4.33,6.192
0.5,4,1,2,58.0,5.09,7.051
0.93,5,2,2,57.0,6.26,8.328
0.5,5,4,6,60.0,5.13,7.568
1.2,3,2,2,56.0,6.81,8.798
0.3,5,6,5,59.0,4.3,6.41
0.7,5,4,4,58.0,5.68,7.816
0.62,5,4,3,58.0,5.6,7.132999999999999
0.45,5,3,3,58.0,4.97,6.952999999999999
1.0,1,5,2,54.0,6.3,7.977
0.71,2,2,3,56.0,5.59,7.879
1.65,3,4,4,55.0,7.6,9.151
0.33,3,6,8,56.0,4.45,6.792000000000001
0.33,3,4,8,55.0,4.47,6.957999999999999
0.37,3,2,3,57.0,4.6,6.524
1.21,2,1,1,62.0,7.01,8.052999999999999
2.02,3,7,3,56.0,8.03,9.441
0.57,3,1,4,56.0,5.29,7.523
0.34,5,2,2,59.0,4.58,6.477
1.01,3,3,5,57.0,6.45,8.936
0.31,3,1,4,54.0,4.35,6.771
0.55,3,2,4,58.0,5.42,7.64
1.15,5,4,5,58.0,6.73,8.927
0.5,4,5,8,60.0,5.08,7.495
1.01,2,3,3,57.0,6.4,8.515
0.35,5,4,8,60.0,4.57,7.018
1.02,3,5,4,57.0,6.43,8.599
0.74,3,1,5,55.0,5.79,8.266
1.09,3,3,3,56.0,6.63,8.835
0.57,3,1,6,56.0,5.31,7.803
2.02,1,7,2,55.0,7.93,9.196
0.42,3,1,4,55.0,4.79,6.865
0.4,4,3,5,58.0,4.75,6.766
0.44,4,7,5,57.0,4.87,6.792000000000001
1.04,4,3,3,59.0,6.67,8.547
1.24,3,1,4,58.0,6.79,9.092
0.42,5,1,3,58.0,4.82,6.582000000000001
1.11,1,5,3,61.0,6.42,8.552
0.38,3,5,6,57.0,4.65,6.974
0.42,4,3,3,56.0,4.8,6.831
1.02,4,1,8,58.0,6.43,9.279
1.02,4,5,2,63.0,6.36,8.22
0.32,3,5,7,57.0,4.41,6.711
0.9,5,3,3,62.0,6.13,8.142000000000001
0.31,4,1,4,57.0,4.3,6.522
0.96,5,5,2,56.0,6.47,8.213
1.19,2,1,4,60.0,6.9,8.845
0.71,4,4,5,53.0,5.72,8.139
0.71,2,3,3,57.0,5.57,7.754
0.51,4,4,3,61.0,5.12,7.107
0.9,3,5,3,57.0,6.16,8.197000000000001
1.01,3,1,2,57.0,6.5,8.305
0.34,3,3,4,57.0,4.47,6.531000000000001
0.32,4,6,5,60.0,4.44,6.225
1.51,4,1,2,62.0,7.15,9.204
0.91,4,6,4,57.0,6.2,8.206
1.31,2,5,3,62.0,7.18,8.833
0.33,3,4,2,57.0,4.5,6.3870000000000005
1.0,5,1,3,59.0,6.4,8.575
0.42,3,4,7,57.0,4.82,7.119
1.22,3,3,6,54.0,6.79,9.383
0.94,4,2,2,57.0,6.28,8.198
0.31,3,1,7,60.0,4.38,6.586
1.07,4,4,3,62.0,6.6,8.488999999999999
1.0,2,5,5,63.0,6.43,8.642999999999999
0.31,5,4,8,59.0,4.34,6.829
0.36,3,3,5,57.0,4.67,6.921
1.57,5,4,3,59.0,7.68,9.316
0.91,4,4,2,61.0,6.27,8.096
0.4,3,1,6,56.0,4.73,7.053999999999999
1.34,3,1,6,54.0,7.05,9.588
0.3,2,1,3,57.0,4.25,6.265
0.41,4,5,6,56.0,4.77,6.772
1.5,4,2,2,56.0,7.17,9.187999999999999
1.26,1,2,2,59.0,6.75,8.465
1.01,4,5,4,57.0,6.49,8.676
0.41,5,1,5,59.0,4.77,6.871
1.02,3,4,5,57.0,6.48,8.899
0.36,3,1,6,56.0,4.53,6.772
1.02,4,1,3,58.0,6.4,8.668
0.54,3,5,2,56.0,5.27,7.097
1.1,3,3,6,56.0,6.71,9.142000000000001
0.7,4,1,2,56.0,5.6,7.74
1.5,4,5,4,59.0,7.34,9.252
0.3,3,2,4,57.0,4.32,6.565
0.3,5,5,4,60.0,4.31,6.41
0.7,3,3,3,56.0,5.63,7.835
0.31,3,2,4,57.0,4.34,6.848
0.71,3,4,3,55.0,5.75,7.792999999999999
1.14,3,4,6,55.0,6.64,9.076
0.51,4,5,5,56.0,5.16,7.395
0.9,5,3,4,58.0,6.15,8.477
1.21,3,4,5,55.0,6.84,9.136000000000001
0.7,5,6,2,58.0,5.79,7.544
1.24,2,4,2,60.0,6.77,8.488999999999999
1.01,2,1,5,58.0,6.36,8.887
0.8,4,3,5,57.0,5.82,8.177
0.31,3,5,5,57.0,4.38,6.547999999999999
0.24,4,3,7,55.0,3.98,6.41
0.51,4,2,5,57.0,5.15,7.471
0.41,2,3,3,58.0,4.91,6.516
1.01,5,2,3,53.0,6.47,8.64
2.21,5,4,2,60.0,8.34,9.771
0.32,3,5,5,55.0,4.41,6.33
1.62,4,1,2,59.0,7.57,9.144
0.52,3,4,6,55.3,5.18,7.579
1.01,4,5,3,60.0,6.33,8.425
0.38,5,4,3,59.0,4.64,6.751
0.31,5,5,6,58.0,4.31,6.687
0.34,3,4,6,55.0,4.44,6.653
0.31,3,2,4,56.0,4.36,6.848
0.7,5,3,3,59.0,5.7,7.7139999999999995
0.3,5,2,4,58.0,4.36,6.815
1.01,4,2,4,58.0,6.34,8.916
0.53,2,1,2,54.0,5.16,7.04
1.2,3,4,6,56.0,6.92,9.292
0.72,3,3,2,54.1,5.73,7.882999999999999
1.2,4,1,3,59.0,6.91,8.81
0.7,4,6,6,59.0,5.6,7.789
0.41,3,3,7,55.0,4.78,7.212000000000001
1.5,4,5,3,57.0,7.26,9.122
0.71,3,2,4,57.0,5.73,8.107999999999999
0.3,4,5,7,56.0,4.26,6.439
0.53,4,3,2,60.0,5.19,7.032
1.53,5,7,7,58.0,7.37,9.122
0.3,5,5,7,58.0,4.32,6.778
0.32,4,7,3,56.0,4.36,6.1739999999999995
0.33,4,4,5,57.0,4.46,6.466
1.01,2,3,2,61.0,6.47,8.328
1.3,4,3,2,58.0,6.98,8.724
2.0,2,7,3,61.0,7.72,9.392000000000001
0.7,5,4,2,60.0,5.67,7.686
0.34,3,3,6,56.0,4.52,6.742999999999999
1.26,3,4,6,57.0,6.98,9.295
1.74,3,5,3,55.0,7.71,9.442
0.31,3,6,8,57.0,4.39,6.454
0.33,3,4,6,57.0,4.48,6.622999999999999
0.4,3,1,5,54.0,4.73,6.858
1.5,2,5,5,61.0,7.17,9.198
0.32,3,3,4,55.0,4.41,6.4
0.23,3,7,5,56.0,3.93,5.829
0.7,5,3,3,59.0,5.71,7.678
1.66,4,1,3,58.0,7.52,9.459
1.01,1,2,3,57.0,6.3,8.591000000000001
2.0,2,5,4,59.0,8.27,9.55
0.84,4,2,3,59.0,6.18,8.245
0.37,5,2,6,60.0,4.61,6.976
0.38,5,1,7,59.0,4.65,7.02
0.32,3,4,6,56.0,4.43,6.593
0.58,3,3,5,57.0,5.36,7.59
0.57,3,3,3,56.0,5.36,7.242000000000001
0.32,5,4,8,60.0,4.47,6.859
1.6,3,6,3,55.0,7.53,9.146
1.36,5,1,2,59.0,7.2,8.912
0.93,3,4,3,58.0,6.2,8.448
0.31,5,3,4,56.0,4.41,6.687
0.27,4,4,5,54.0,4.19,6.084
0.41,5,1,5,58.0,4.83,7.05
1.23,5,3,1,59.0,6.96,8.124
0.37,3,1,7,56.0,4.64,7.072
0.52,5,3,2,57.0,5.11,6.978
1.14,5,5,4,58.0,6.74,8.697000000000001
0.48,1,1,4,54.0,4.94,7.102
1.7,4,6,3,57.0,7.51,9.244
0.7,5,3,3,60.0,5.77,7.7139999999999995
1.06,3,3,4,56.5,6.57,8.941
1.7,3,5,2,56.0,7.71,9.152999999999999
0.43,3,4,8,56.0,4.86,7.184
0.71,4,7,4,61.0,5.77,7.5329999999999995
1.5,4,4,4,59.0,7.31,9.836
0.7,2,1,3,59.0,5.49,7.942
1.01,1,1,4,59.0,6.15,8.68
2.0,4,7,3,58.0,7.99,9.455
0.54,4,5,2,59.0,5.17,7.002000000000001
0.32,3,1,8,55.0,4.38,6.999
0.41,4,5,3,55.0,4.75,6.526
0.3,4,5,5,58.0,4.26,6.446000000000001
0.4,3,1,5,57.0,4.74,6.959
0.31,2,5,6,56.0,4.33,6.687
0.34,3,1,7,56.0,4.49,6.9879999999999995
0.51,4,1,4,56.0,5.08,7.416
0.45,5,4,2,62.0,4.96,6.688
0.92,4,4,3,57.0,6.13,8.222999999999999
2.03,3,7,4,57.0,8.15,9.538
1.25,5,7,2,58.0,6.98,8.299
1.01,5,6,2,55.0,6.43,8.247
1.72,5,5,5,59.0,7.86,9.576
1.04,4,2,6,58.0,6.49,9.222999999999999
0.33,5,1,4,60.0,4.46,6.832999999999999
0.72,2,2,5,55.0,5.69,8.18
0.93,2,7,3,54.0,6.15,7.7989999999999995
0.7,2,4,5,57.0,5.59,7.872999999999999
0.38,2,3,4,54.3,4.6,6.801
0.32,5,5,6,58.0,4.37,6.718999999999999
1.22,5,5,4,58.0,6.85,8.796
0.36,5,3,3,58.0,4.6,6.646
0.5,4,3,5,60.0,5.18,7.412999999999999
2.01,5,7,3,59.0,8.12,9.423
1.02,3,4,5,56.0,6.51,8.865
1.22,3,5,3,56.0,6.84,8.786
0.27,3,1,5,57.0,4.16,6.402
0.92,2,4,4,57.0,6.17,8.353
0.21,5,2,4,59.0,3.82,5.956
0.5,3,2,2,55.0,5.14,7.194
1.3,3,4,6,57.0,6.96,9.312000000000001
0.54,3,6,8,53.0,5.26,7.407
0.71,3,4,3,57.0,5.72,7.711
0.25,4,1,4,61.0,4.08,6.013999999999999
0.43,5,4,4,58.0,4.84,6.765
1.14,4,3,4,60.0,6.87,8.895
1.01,5,4,3,59.0,6.51,8.323
0.51,5,4,5,58.0,5.22,7.513999999999999
0.7,3,6,6,53.6,5.68,7.819
0.91,4,4,5,58.0,6.15,8.345
1.55,3,4,4,55.0,7.48,9.55
0.41,5,2,5,59.0,4.84,6.987
0.35,5,1,4,59.0,4.56,6.892
0.54,3,5,4,55.0,5.25,7.281000000000001
1.13,4,5,3,60.0,6.73,8.509
0.52,3,5,7,55.0,5.11,7.435
0.26,2,2,6,56.0,4.06,6.335
0.55,3,4,5,54.3,5.24,7.6129999999999995
0.31,3,3,8,55.0,4.32,6.818
0.34,3,5,4,57.0,4.54,6.319
1.07,3,7,3,56.0,6.54,8.361
0.72,3,1,3,57.0,5.72,7.814
0.71,3,3,4,56.0,5.74,8.165
0.9,3,4,2,55.0,6.21,8.113
1.5,5,6,2,61.0,7.29,8.926
0.45,1,1,4,60.0,4.78,6.888
0.36,4,1,3,55.0,4.52,6.447
1.2,5,5,3,60.0,6.87,8.669
0.7,3,3,6,56.0,5.7,8.398
0.63,2,6,4,65.0,5.73,7.272
1.11,5,5,3,58.0,6.6,8.537
0.37,5,2,6,59.0,4.63,6.877999999999999
0.31,1,2,6,65.0,4.61,6.905
0.91,4,4,2,61.0,6.21,8.142000000000001
1.02,2,2,5,58.0,6.22,8.824
1.02,5,3,4,58.0,6.54,8.794
0.52,3,3,2,55.0,5.14,7.082999999999999
0.51,3,3,6,56.0,5.17,7.646
0.31,3,2,3,57.0,4.3,6.347
0.38,3,2,6,56.0,4.63,7.09
0.5,4,2,4,58.0,5.05,7.468999999999999
1.39,4,4,4,56.0,7.08,9.257
1.29,3,5,3,55.0,6.96,8.859
0.6,3,3,6,55.0,5.37,7.945
0.7,2,3,4,58.0,5.61,7.767
1.5,3,6,3,59.0,7.13,9.075
0.31,3,4,2,55.6,4.34,6.061
0.7,3,6,5,57.0,5.69,7.782
0.3,3,4,3,58.0,4.29,6.167999999999999
0.4,5,3,5,58.0,4.72,6.957000000000001
0.5,5,2,4,58.0,5.03,7.468999999999999
0.43,5,2,3,59.0,4.83,6.721
0.38,3,3,5,57.0,4.65,6.834
0.5,3,2,6,55.1,5.07,7.877999999999999
2.09,2,7,4,64.0,8.51,9.357000000000001
1.09,5,5,3,60.0,6.72,8.582
2.38,5,5,5,59.0,8.62,9.827
0.4,4,3,6,57.0,4.76,6.89
0.33,3,6,8,55.0,4.41,6.542000000000001
0.3,5,1,8,61.0,4.32,6.892
0.72,3,5,2,55.0,5.79,7.502999999999999
1.11,3,4,2,57.0,6.69,8.593
0.35,3,4,7,54.5,4.54,6.749
0.71,5,3,2,60.0,5.7,7.73
0.54,3,4,8,57.0,5.16,7.728
0.32,5,3,7,58.0,4.37,6.831
0.5,5,1,3,61.0,5.12,7.255
1.16,5,4,6,59.0,6.89,9.121
0.43,3,6,7,57.0,4.81,6.808
0.7,3,4,5,56.0,5.73,8.102
0.54,3,5,5,59.0,5.22,7.396
0.52,3,4,5,55.0,5.2,7.433
0.4,5,1,3,59.0,4.71,6.851
0.33,4,3,5,60.0,4.48,6.649
0.91,4,4,3,59.0,6.2,8.232999999999999
0.35,3,6,8,53.0,4.55,6.695
0.56,3,1,5,57.0,5.3,7.4910000000000005
0.39,4,7,4,56.0,4.63,6.615
0.71,1,6,5,56.0,5.61,7.652
1.5,4,6,2,58.0,7.24,8.908
1.23,4,5,4,59.0,6.84,8.773
1.07,5,4,5,58.0,6.59,8.814
0.32,3,5,8,56.0,4.46,7.018
1.58,5,4,5,59.0,7.46,9.445
1.0,5,1,2,59.0,6.38,8.387
1.01,5,3,6,59.0,6.45,9.112
1.13,5,3,2,59.0,6.68,8.38
1.4,4,4,6,59.0,7.12,9.361
0.85,3,4,5,55.0,6.09,8.383
0.4,4,1,2,56.0,4.71,6.682
0.58,3,2,4,57.0,5.4,7.859
1.2,4,4,3,56.0,6.77,8.805
0.72,5,4,4,57.0,5.73,7.8
1.21,1,5,3,55.0,6.49,8.259
1.0,2,2,6,62.0,6.42,9.033
1.01,2,7,2,60.0,6.4,8.035
0.34,3,5,4,55.0,4.49,6.247999999999999
0.9,4,5,3,57.0,6.22,8.235
0.4,5,1,4,58.0,4.65,6.816
1.29,5,3,5,58.0,7.01,9.262
0.8,3,3,2,57.0,5.92,7.836
0.9,3,7,5,55.0,6.13,8.022
2.2,5,6,4,60.0,8.63,9.793
1.1,3,3,3,54.0,6.66,8.798
0.54,3,2,6,55.0,5.25,7.742000000000001
1.52,4,5,3,55.0,7.25,9.187999999999999
0.37,3,4,8,56.0,4.61,6.962000000000001
0.34,3,2,4,55.0,4.48,6.532
1.5,5,2,3,58.0,7.31,9.407
1.04,5,3,6,58.0,6.46,9.099
1.34,3,4,4,56.0,7.1,9.149
0.72,4,5,4,59.0,5.74,7.843999999999999
0.98,1,3,2,66.0,6.46,7.992000000000001
0.91,2,4,2,56.0,6.14,8.191
1.51,4,1,4,59.0,7.2,9.456
1.21,4,4,2,61.0,6.91,8.494
0.91,2,3,3,58.0,6.17,8.275
0.33,5,5,5,59.0,4.48,6.361000000000001
0.35,3,3,4,54.0,4.54,6.56
0.7,3,3,3,57.0,5.67,7.853
1.7,5,4,4,58.0,7.67,9.448
0.73,4,6,4,61.0,5.84,7.752999999999999
0.51,3,4,5,55.0,5.21,7.485
0.78,3,4,3,55.0,5.87,8.092
0.41,3,2,4,54.0,4.78,6.981
1.7,4,5,6,56.0,7.59,9.318
1.65,4,4,2,58.0,7.55,9.189
0.32,4,5,4,55.0,4.38,6.225
1.1,3,4,5,58.0,6.59,8.995
0.48,5,4,3,59.0,5.07,6.867000000000001
0.32,5,4,4,58.0,4.39,6.579
0.7,5,2,5,60.0,5.69,8.139
0.38,3,5,5,55.4,4.63,6.571000000000001
0.75,5,2,2,56.0,5.94,7.757000000000001
0.8,3,4,3,57.0,5.94,7.962000000000001
1.21,4,5,4,58.0,6.74,8.806000000000001
1.0,1,5,5,59.0,6.3,8.564
0.54,2,1,2,54.0,5.18,7.131
0.42,3,3,3,56.0,4.83,6.787000000000001
0.37,3,1,5,55.0,4.68,6.907
1.24,3,5,2,56.0,6.87,8.665
1.16,3,4,6,56.0,6.74,9.15
0.77,3,6,6,57.0,5.84,7.946000000000001
0.31,5,2,7,59.0,4.38,6.848
0.31,3,1,4,56.0,4.31,6.522
0.7,4,7,3,58.0,5.64,7.417999999999999
0.3,3,4,3,57.0,4.28,6.167999999999999
0.53,3,4,5,54.0,5.16,7.4510000000000005
0.32,3,2,4,57.0,4.41,6.879
0.31,2,4,3,59.0,4.29,6.136
1.07,3,4,5,57.0,6.57,8.885
0.7,4,3,3,60.0,5.77,7.805
1.2,3,5,3,55.0,6.76,8.781
0.32,4,5,3,59.0,4.38,6.107
1.06,3,2,8,57.0,6.57,9.669
2.02,3,7,4,57.0,8.11,9.6
1.04,4,4,4,54.0,6.49,8.715
1.32,5,5,6,58.0,7.05,8.783
1.24,4,6,3,57.0,6.84,8.526
0.3,4,4,7,55.0,4.28,6.454
1.01,5,2,3,58.0,6.47,8.689
0.3,3,2,6,54.0,4.3,6.702000000000001
0.27,4,1,5,54.0,4.17,6.138
0.37,5,1,4,59.0,4.71,6.9479999999999995
0.5,2,2,2,60.0,5.09,6.8870000000000005
0.55,3,2,4,56.0,5.3,7.707000000000001
1.75,5,1,2,59.0,7.78,9.412
